web_url,headline,pub_date
https://www.nytimes.com/2017/09/26/travel/muslim-road-trip-america.html,"A Muslim American’s Homecoming: Cowboys, Country Music, Chapatis",2017-09-26T12:53:36+0000,"Muslim Americans, Somali-Americans, Travel and Vacations, United States"
https://www.nytimes.com/2021/08/11/world/europe/uk-black-hair.html,U.K. Salon Industry Long Underserved Black Clients. It’s Vowing to Change That.,2021-08-11T14:58:24+0000,"Hair, Black People, Blacks, Discrimination, Race and Ethnicity, Beauty Salons, Great Britain"
https://www.nytimes.com/2019/10/14/books/review/self-portrait-in-black-and-white-thomas-chatterton-williams.html,How Moving to France and Having Children Led a Black American to Rethink Race,2019-10-14T09:00:06+0000,"Books and Literature, Race and Ethnicity, Blacks, Black People, Whites, Discrimination, Williams, Thomas Chatterton, Self-Portrait in Black and White: Unlearning Race (Book)"
https://www.nytimes.com/2021/06/26/books/review/inside-usa-john-gunther.html,"Robert Gottlieb on the Man Who Saw America (And We Mean, All of It)",2021-06-26T09:00:04+0000,"Books and Literature, Gunther, John (1901-70), Inside USA (Book), United States, Content Type: Personal Profile, Writing and Writers"
https://www.nytimes.com/2019/09/17/magazine/black-white-family-race.html,My Family’s Life Inside and Outside America’s Racial Categories,2019-09-17T09:00:03+0000,"Blacks, Black People, Race and Ethnicity, Whites, Normandy (France), Galveston (Tex)"
https://www.nytimes.com/2019/08/28/magazine/where-does-affirmative-action-leave-asian-americans.html,Where Does Affirmative Action Leave Asian-Americans?,2019-08-28T09:00:11+0000,"Colleges and Universities, Harvard University, Admissions Standards, Asian-Americans, Discrimination, Affirmative Action, Suits and Litigation (Civil), Race and Ethnicity, Minorities, Blum, Edward J"
https://www.nytimes.com/2018/01/09/books/review-black-no-more-george-schuyler-passing-nella-larsen.html,Two Classic American Novels About the Madness and Beauty of Race,2018-01-09T20:02:53+0000,"Schuyler, George S, Black No More (Book), Larsen, Nella, Passing (Book), Books and Literature"
https://www.nytimes.com/2021/07/14/style/olympics-soul-cap-ban-swimming.html,How a Ban on a Swim Cap Galvanized Black Swimmers,2021-07-14T20:26:55+0000,"Black People, Blacks, Hair, Olympic Games (2020), Swimming, Bathing Suits and Swimwear, Discrimination, FINA"
https://www.nytimes.com/2015/07/03/arts/the-hermione-sails-into-new-york-harbor-cannons-blazing.html,"The Hermione Sails Into New York Harbor, Cannons Blazing",2015-07-01T22:22:28+0000,"Lafayette, Marquis de, Revolutionary War, American (1775-83), New-York Historical Society, Ships and Shipping, France, Culture (Arts), New York Harbor"
https://www.nytimes.com/2022/05/17/us/politics/biden-buffalo-ny-visit.html,"Biden, Calling on Americans to ‘Take on the Haters,’ Condemns Racist Rhetoric After Buffalo Massacre",2022-05-17T09:00:16+0000,"Buffalo, NY, Shooting (May 14, 2022), Hate Crimes, Black People, Blacks, Discrimination, Whites, Right-Wing Extremism and Alt-Right, Biden, Joseph R Jr, United States Politics and Government, Buffalo (NY), Carlson, Tucker, Terrorism"
https://www.nytimes.com/2020/03/17/us/baltimore-barber-gun-violence.html,"A Baltimore Barber Who’s With His Clients Through Life, and Death",2020-03-17T15:43:10+0000,"Dow, Antoine, Barbers and Barbering, Hair, Black People, Blacks, Baltimore (Md), Murders, Attempted Murders and Homicides, Men and Boys, Deaths (Fatalities)"
https://www.nytimes.com/2020/05/23/world/coronavirus-news-update.html,"Pandemic Swells in South America, as the U.S. Nears 100,000 Deaths",2020-05-23T04:02:06+0000,Coronavirus (2019-nCoV)
https://www.nytimes.com/2017/11/10/t-magazine/asian-american-cuisine.html,"Asian-American Cuisine’s Rise, and Triumph",2017-11-10T18:40:21+0000,"Cooking and Cookbooks, Restaurants, Asian-Americans, Food"
https://www.nytimes.com/2020/06/27/us/politics/a-reckoning-with-race-to-ensure-diversity-for-americas-face-abroad.html,A Reckoning With Race to Ensure Diversity for America’s Face Abroad,2020-06-27T09:00:22+0000,"Hiring and Promotion, Discrimination, Black Lives Matter Movement, George Floyd Protests (2020), Race and Ethnicity, United States Politics and Government, Diplomatic Service, Embassies and Consulates, Customs and Border Protection (US), Foreign Service (US), State Department, Pompeo, Mike, Americans Abroad"
https://www.nytimes.com/2017/02/10/us/army-ban-on-dreadlocks-black-servicewomen.html,"Army Lifts Ban on Dreadlocks, and Black Servicewomen Rejoice",2017-02-10T14:18:35+0000,"Blacks, Black People, Hair, Women and Girls, United States Army"
https://www.nytimes.com/2012/11/02/opinion/the-black-vote-for-gay-marriage.html,The Black Vote for Gay Marriage,2012-11-02T00:55:27+0000,"Blacks, Black People, Referendums, Maryland"
https://www.nytimes.com/interactive/2020/04/13/t-magazine/foreign-correspondents.html,The Foreign Correspondents Explaining America to the World,2020-04-13T04:41:38+0000,"Foreign Workers, International Relations, Politics and Government, United States Politics and Government, Trump, Donald J, News and News Media, United States International Relations"
https://www.nytimes.com/2015/03/07/us/selma-gay-talese.html,Assignment America: Selma,2015-03-06T12:42:25+0000,"Talese, Gay, Selma (Ala), Civil Rights Movement (1954-68), Blacks, Black People, Series, United States, Social Conditions and Trends, Race and Ethnicity"
https://www.nytimes.com/2023/09/27/magazine/beyonce-renaissance-tour.html,"A Silvery, Shimmering Summer of Beyoncé",2023-09-27T21:49:29+0000,"Pop and Rock Music, Rhythm and Blues (Music), Knowles, Beyonce, Renaissance (Album), Content Type: Personal Profile"
https://www.nytimes.com/2020/11/02/magazine/covid-business-atlanta.html,When the Virus Came for the American Dream,2020-11-02T16:03:36+0000,"Buford Highway (Ga), Coronavirus Reopenings, Atlanta (Ga), Income Inequality, Immigration and Emigration, Shutdowns (Institutional), Coronavirus (2019-nCoV), Doraville (Ga), Small Business, Hispanic-Americans"
https://www.nytimes.com/2013/01/03/fashion/uzoamaka-maduka-leaves-a-paper-trail-with-the-american-reader.html,Uzoamaka Maduka Leaves a Paper Trail With the American Reader,2013-01-02T22:14:25+0000,"O'Leary, Amy, Maduka, Uzoamaka, American Reader, The (Journal), Magazines, Writing and Writers"
https://www.nytimes.com/2016/08/16/well/swimming-simone-manuel-black-children.html,Will Simone Manuel Inspire More Black Children to Swim?,2016-08-16T00:02:53+0000,"Swimming, Blacks, Black People, Manuel, Simone (1996- ), Olympic Games (2016), Swimming Pools, USA Swimming, Minorities"
https://www.nytimes.com/2023/10/03/theater/jajas-african-hair-braiding-review.html,"Review: At ‘Jaja’s,’ Where Everybody Knows Your Mane",2023-10-04T01:00:14+0000,"Theater, Theater (Broadway), Jaja's African Hair Braiding (Play), Manhattan Theater Club, Friedman, Samuel J, Theater, Bioh, Jocelyn, White, Whitney"
https://www.nytimes.com/2023/03/03/sports/black-equestrians-helmets-safety.html,Black Equestrians Want to Be Safe. But They Can’t Find Helmets.,2023-03-03T10:30:12+0000,"Horses, Helmets, Hair, Black People, Blacks, Protective Clothing and Gear, Horsemanship and Equestrian Events, Sports Injuries, Head (Body Part), Traumatic Brain Injury"
https://www.nytimes.com/2018/08/01/realestate/irvington-ny-a-walkable-village-with-striking-manhattan-views.html,"Irvington, N.Y.: A Walkable Village With Striking Manhattan Views",2018-08-01T09:01:07+0000,"Real Estate and Housing (Residential), Irvington (NY)"
https://www.nytimes.com/2017/07/07/nyregion/cherrys-unisex-salon-bedford-stuyvesant-brooklyn.html,"At the Center of Change, Cherry’s Unisex",2017-07-07T13:27:22+0000,"Cherry's Unisex Salon (Brooklyn, NY), Hair, Blacks, Black People, Barbers and Barbering, Beauty Salons, Bedford-Stuyvesant (Brooklyn, NY)"
https://www.nytimes.com/2023/04/20/t-magazine/danai-gurira-dominique-thorne.html,‘Black Panther’ and the New Blueprint for Female Warriors Onscreen,2023-04-20T09:00:14+0000,"Movies, Actors and Actresses, Content Type: Personal Profile, Women and Girls, Black People, Blacks, Gurira, Danai, Thorne, Dominique (1997- ), Black Panther (Movie), Black Panther: Wakanda Forever (Movie)"
https://www.nytimes.com/2023/08/22/books/yunte-huang-daughter-of-the-dragon.html,"A Biography Examines Anna May Wong, a Revered and Reviled Chinese American Star",2023-08-22T07:00:19+0000,"Books and Literature, Movies, Actors and Actresses, Chinese-Americans, Discrimination, Race and Ethnicity, Content Type: Personal Profile, Writing and Writers, Huang, Yunte, Wong, Anna May, Daughter of the Dragon: Anna May Wong's Rendezvous with American History (Book)"
https://www.nytimes.com/2018/07/30/arts/television/octavia-spencer-madam-cj-walker-netflix.html,Octavia Spencer to Star in ‘Madam C.J. Walker’ on Netflix,2018-07-30T17:24:45+0000,"Television, Spencer, Octavia, Netflix Inc, Madam C J Walker (TV Program)"
https://www.nytimes.com/2016/10/30/arts/design/at-the-quai-branly-each-exhibition-we-do-is-a-book-telling-a-story.html,"At the Quai Branly, ‘Each Exhibition We Do Is a Book Telling a Story’",2016-10-27T20:06:19+0000,"Art, Museums, The Color Line: African-American Artists and Segregation (Exhibit), Archaeology and Anthropology, Paris (France), Quai Branly Museum"
https://www.nytimes.com/2011/09/18/travel/suriname-south-americas-hidden-treasure.html,"Suriname, South America’s Hidden Treasure",2011-09-16T18:55:25+0000,"Travel and Vacations, Suriname"
https://www.nytimes.com/2019/12/06/well/family/race-parents-children-identity-black-white-hispanic-gay-LGBT-diversity.html,Stuck in the Middle,2019-12-06T10:00:07+0000,"Race and Ethnicity, Hair, Children and Childhood, Parenting, Families and Family Life, Black People, Blacks"
https://www.nytimes.com/2021/06/13/podcasts/the-daily/mustache-quarantine-wesley-morris.html,"From The Sunday Read Archives: ‘My Mustache, My Self’",2021-06-13T13:00:06+0000,"National Assn for the Advancement of Colored People, Morris, Wesley (1975- ), Coronavirus (2019-nCoV), Black People, Blacks"
https://www.nytimes.com/2016/01/08/arts/design/at-the-studio-museum-in-harlem-4-shows-engage-a-cultural-conversation.html,"At the Studio Museum in Harlem, 4 Shows Engage a Cultural Conversation",2016-01-07T22:53:13+0000,"Art, Studio Museum in Harlem, Blacks, Black People, O'Grady, Lorraine (1934- ), Hunt, Amanda, Robinson, Marc Andre, Golden, Thelma"
https://www.nytimes.com/2022/02/28/us/politics/house-lynching-hate-crime.html,House Passes Bill to Make Lynching a Hate Crime,2022-03-01T02:36:04+0000,"United States Politics and Government, Law and Legislation, Black People, Blacks, Discrimination, Race and Ethnicity, Lynching, Hate Crimes, Rush, Bobby L"
https://www.nytimes.com/interactive/2022/10/28/arts/weekend-editors-picks-armageddon-time.html,5 Things to Do This Weekend,2022-10-28T09:00:02+0000,"Television, Theater, Black People, Blacks, Movies, Web-Original Programming, Art, Beaumont, Vivian, Theater, Hulu.com, Shed (Manhattan, NY), Birbiglia, Mike, Byrne, Gabriel, Hathaway, Anne, Hopkins, Anthony, Rae, Issa, Strong, Jeremy (1978- ), Winfrey, Oprah, New York City"
https://www.nytimes.com/2014/09/14/magazine/the-death-of-adulthood-in-american-culture.html,The Death of Adulthood in American Culture,2014-09-11T09:00:12+0000,"Men and Boys, Women and Girls, Culture (Arts), Books and Literature, Television, Movies"
https://www.nytimes.com/2016/09/18/fashion/marc-jacobs-models-dreadlocks-social-media-response-new-york-fashion-week.html,Marc Jacobs’s Use of Faux Locs on Models Draws Social Media Ire,2016-09-16T17:44:03+0000,"Fashion and Apparel, Safronova, Valeriya, Hair, Race and Ethnicity, Blacks, Black People, Jacobs, Marc, New York Fashion Week"
https://www.nytimes.com/interactive/2017/06/12/us/00police-recruits-standards-quiz.html,What Did It Take to Be a Cop in ... 1861?,2017-06-12T13:20:44+0000,Police
https://www.nytimes.com/2017/05/05/well/family/tending-my-daughters-crown.html,Tending My Daughter’s Crown,2017-05-05T10:00:06+0000,"Hair, Blacks, Black People, Women and Girls, Love (Emotion), Families and Family Life, Parenting"
https://www.nytimes.com/2010/06/17/fashion/17Gimlet.html,Redoing Those ’80s ’Dos,2010-06-17T01:39:04+0000,"Hair, Nineteen Hundred Eighties, Barbers and Barbering, Blacks, Black People, East Harlem (NYC), Design"
https://www.nytimes.com/2017/06/04/us/embracing-whats-natural.html,Embracing What’s Natural,2017-06-04T15:32:42+0000,"Race and Ethnicity, Hair"
https://www.nytimes.com/2022/08/31/business/black-owned-businesses-fashion-fair.html,"To Meet a New Generation, Legacy Black-Owned Businesses Get a Reboot",2022-08-31T09:00:42+0000,"Walker, C J, Rogers, Desiree, Fashion Fair Cosmetics, Cosmetics and Toiletries, Black People, Blacks, Advertising and Marketing, Ebony (Magazine), Jet (Magazine), Johnson Publishing, Hair, Sundial Brands LLC, Walmart Stores Inc, Mayberry-McKissack, Cheryl"
https://www.nytimes.com/2018/04/11/magazine/black-mothers-babies-death-maternal-mortality.html,Why America’s Black Mothers and Babies Are in a Life-or-Death Crisis,2018-04-11T09:00:08+0000,"Blacks, Black People, Infant Mortality, Maternal Mortality, Pregnancy and Childbirth, Premature Babies, Stillbirth, Preeclampsia, Babies and Infants, Midwives and Doulas, Anxiety and Stress, Discrimination, Williams, Serena, United States"
https://www.nytimes.com/2020/07/07/well/mind/swimming-anxiety-race-mental-health.html,"With Every Stroke, Gaining Confidence In and Out of the Water",2020-07-07T09:00:10+0000,"Swimming, Black People, Blacks, Anxiety and Stress, Water, Race and Ethnicity, Swimming Pools"
https://www.nytimes.com/2019/10/09/sports/penn-state-racist-letter-dreadlocks.html,Penn State Defends Football Player Whose Dreadlocks Were Insulted,2019-10-09T18:24:47+0000,"Football (College), Pennsylvania State University, Sutherland, Jonathan (1998- ), Blacks, Black People, Discrimination, Hair, Letters"
https://www.nytimes.com/2020/06/18/style/aunt-jemima-black-cooking.html,How the Women of the Jemima Code Freed Me,2020-06-18T22:15:11+0000,"Black People, Blacks, Cooking and Cookbooks, Women and Girls, Food, The Jemima Code: Two Centuries of African American Cookbooks (Book), your-feed-selfcare, Juneteenth"
https://cityroom.blogs.nytimes.com/2014/09/09/new-york-today-happy-honey-week/,New York Today: Happy Honey Week,2014-09-09T09:57:37+0000,
https://www.nytimes.com/2020/05/11/style/no-prince-without-the-king.html,No Prince Without the King,2020-05-11T19:41:24+0000,"Little Richard, Black People, Blacks, Music, Rhythm and Blues (Music), Pop and Rock Music, Fashion and Apparel"
https://www.nytimes.com/2020/07/28/magazine/pollution-philadelphia-black-americans.html,Pollution Is Killing Black Americans. This Community Fought Back.,2020-07-28T09:00:21+0000,"Black People, Blacks, Hazardous and Toxic Substances, Philadelphia (Pa), Waste Materials and Disposal, Discrimination, Air Pollution, Global Warming, Coronavirus (2019-nCoV), Philadelphia Energy Solutions, Cancer, Refineries, Asthma"
https://www.nytimes.com/2017/05/03/opinion/a-beauty-products-ads-exclude-the-black-women-who-use-it.html,A Beauty Product’s Ads Exclude the Black Women Who Use It,2017-05-03T14:25:19+0000,"Discrimination, Blacks, Black People, Hair, Beauty (Concept), Advertising and Marketing, Sundial Brands LLC"
https://www.nytimes.com/2011/01/14/business/14beer.html,A Duane Reade in Brooklyn With a Beer Bar,2011-01-14T01:20:20+0000,"Duane Reade Drugstores, Beer, Williamsburg (NYC), Advertising and Marketing"
https://www.nytimes.com/2020/03/05/t-magazine/pyer-moss-kerby-jean-raymond.html,The Designer Changing How We Think About Fashion and Race in America,2020-03-05T14:00:17+0000,"Fashion and Apparel, Black People, Blacks, Race and Ethnicity, New York Fashion Week, Jean-Raymond, Kerby, Pyer Moss Apparel Group LLC"
https://www.nytimes.com/interactive/2020/04/13/t-magazine/black-actresses-bassett-berry-blige-henson-whitfield-elise.html,The Esteemed Black Actresses Who Finally Have the Spotlight,2020-04-13T04:40:53+0000,"Woodard, Alfre, Black People, Blacks, Davis, Viola, Henson, Taraji P, Whitfield, Lynn, Berry, Halle, Bassett, Angela, Movies, Television, Blige, Mary J"
https://www.nytimes.com/2022/10/25/well/live/uterine-cancer-symptoms-treatment.html,Uterine Cancer Cases Are Rising. Here’s What to Know.,2022-10-25T17:10:48+0000,"Uterine Cancer, Women and Girls, Research, Shampoos and Hair Products, Black People, Blacks, Estrogen, Menopause, Tamoxifen (Drug), Content Type: Service"
https://www.nytimes.com/2013/06/09/books/review/americanah-by-chimamanda-ngozi-adichie.html,Realities of Race,2013-06-07T15:46:57+0000,"Adichie, Chimamanda Ngozi, Books and Literature"
https://www.nytimes.com/2016/10/12/dining/pumpkin-farmer-sarah-frey-farms.html,"America’s Pumpkin Queen Has a Request: Don’t Carve, Cook",2016-10-11T20:06:52+0000,"Pumpkins, Frey, Sarah (1976- ), Cooking and Cookbooks, Frey Farms, Agriculture and Farming, Illinois"
https://www.nytimes.com/2017/05/09/magazine/how-homeownership-became-the-engine-of-american-inequality.html,How Homeownership Became the Engine of American Inequality,2017-05-09T09:00:10+0000,"Real Estate and Housing (Residential), Tax Credits, Deductions and Exemptions, Mortgages, Public and Subsidized Housing"
https://www.nytimes.com/2020/08/05/style/american-comfort-foods-peanut-butter-ranch-dressing-hot-cheetos.html,Peanut Butter and Ranch Dressing: What Americans Abroad Miss From Home,2020-08-05T14:52:58+0000,"Americans Abroad, Food, Quarantine (Life and Culture), Coronavirus (2019-nCoV)"
https://www.nytimes.com/2013/05/07/us/death-row-inmates-request-for-dna-testing-is-rejected.html,Death Row Inmate’s Request for DNA Testing Is Rejected,2013-05-06T23:25:13+0000,"Manning, Willie Jerome, Capital Punishment, Justice Department, Mississippi, Innocence Project, Murders and Attempted Murders, DNA (Deoxyribonucleic Acid), Forensic Science"
https://www.nytimes.com/2019/12/10/us/beauty-pageant-winners-black-women.html,Black Women Reign at Beauty Pageants,2019-12-10T22:30:20+0000,"Beauty Contests, Blacks, Black People, Discrimination, Miss Universe Organization, Miss America Organization, Beauty (Concept), Women and Girls, Tunzi, Zozibini"
https://www.nytimes.com/2018/12/21/nyregion/andrew-johnson-wrestler-dreadlocks.html,Civil Rights Investigation Opened After Black Wrestler Had to Cut His Dreadlocks ,2018-12-22T00:11:14+0000,"Wrestling, Hair, Blacks, Black People, Discrimination, Officiating (Sports), Interscholastic Athletics, New Jersey State Interscholastic Athletic Assn, New Jersey, Johnson, Andrew, Maloney, Alan (Referee)"
https://www.nytimes.com/2021/09/21/arts/television/yaya-dacosta-our-kind-of-people.html,Yaya DaCosta Joins Elite Society in ‘Our Kind of People’,2021-09-21T15:09:15+0000,"Television, Fox Broadcasting Co, Our Kind of People (TV Program), DaCosta, Yaya, Content Type: Personal Profile, Actors and Actresses, Black People, Blacks"
https://www.nytimes.com/interactive/2019/04/10/t-magazine/terrence-mcnally-interview.html,"A Conversation With Terrence McNally, the Bard of American Theater",2019-04-10T17:07:21+0000,"Writing and Writers, Homosexuality and Bisexuality, Theater"
https://www.nytimes.com/2014/07/27/business/a-disney-doctor-speaks-of-identity-to-little-girls.html,Race in Toyland: A Nonwhite Doll Crosses Over,2014-07-26T21:45:12+0000,"Television, Toys, Vega, Tanzina, Blacks, Black People, Dolls, Cartoons and Cartoonists, Race and Ethnicity, Disney Junior (TV Network)"
https://www.nytimes.com/2019/07/10/style/red-box-braids-and-faux-locs-your-hot-girl-summer-starts-here.html,Red Box Braids and Faux Locs. Your Hot Girl Summer Starts Here.,2019-07-10T15:24:33+0000,"Hair, Blacks, Black People, Wigs, Rihanna, Coleman, Zendaya"
https://www.nytimes.com/2023/06/08/arts/design/hurvin-anderson-barbershop.html,"For Hurvin Anderson, the Barbershop Is Haven and Inspiration",2023-06-08T09:01:12+0000,"Anderson, Hurvin, Art, Black People, Blacks, Men and Boys, England, Content Type: Personal Profile"
https://www.nytimes.com/2013/10/28/arts/celebrity-apologizes-for-blackface-costume.html,Celebrity Apologizes for Blackface Costume,2013-10-27T21:39:47+0000,"Hough, Julianne, Costumes, Halloween, Blacks, Black People"
https://www.nytimes.com/2020/09/11/nyregion/oswego-jewish-refugees-world-war-two.html,The Secret History of America’s Only WWII Refugee Camp,2020-09-11T09:00:44+0000,"Oswego (NY), Holocaust and the Nazi Era, Refugees and Displaced Persons, Immigration and Emigration, World War II (1939-45), Jews and Judaism, Lake Ontario, Roosevelt, Franklin Delano, United States Politics and Government"
https://www.nytimes.com/2021/04/30/nyregion/dog-grooming-brian-taylor-nyc.html,How the Owner of a Doggie Day Spa Spends His Sundays,2021-04-30T09:00:20+0000,"Content Type: Personal Profile, Dogs, Quarantine (Life and Culture), Black People, Blacks, Fur, Taylor, Brian (1983- ), Harlem Doggie Day Spa (Manhattan, NY), Hamilton Heights (Manhattan, NY), Harlem (Manhattan, NY)"
https://www.nytimes.com/2022/02/01/sports/basketball/nba-player-families.html,New Friends and Secret Keepers: They Make N.B.A. Families Feel Welcome,2022-02-01T19:30:19+0000,"Basketball, Families and Family Life, Content Type: Personal Profile, Caldwell-Pope, Kentavious, Green, Danny, Porter, Otto Jr (1993- )"
https://www.nytimes.com/interactive/2017/12/28/magazine/the-lives-they-lived-dennis-banks.html,Dennis Banks Led a Native-American Revolution,2017-12-28T09:39:02+0000,"Deaths (Obituaries), Native Americans"
https://www.nytimes.com/2023/05/15/arts/design/tracey-rose-queens-museum.html,"Tracey Rose, Artist and Provocateur, Gets a Major U.S. Retrospective",2023-05-15T09:00:39+0000,"Arts and Antiquities Looting, Art, Black People, Blacks, Museums, Apartheid (Policy), Culture (Arts), Queens Museum, Queens (NYC)"
https://www.nytimes.com/2023/08/03/theater/august-wilson-biography-patti-hartigan.html,The Playwright Who Changed the Face of American Theater,2023-08-03T16:00:14+0000,"Theater, Books and Literature, Writing and Writers, Content Type: Personal Profile, Wilson, August, August Wilson: A Life (Book), Fences (Play), O'Neill, Eugene, Theater Center"
https://www.nytimes.com/2020/10/15/t-magazine/most-influential-protest-art.html,The 25 Most Influential Works of American Protest Art Since World War II,2020-10-15T09:00:53+0000,"Art, DeCarava, Roy, Denes, Agnes, Finkelstein, Avram, Golub, Leon, Gonzalez-Torres, Felix, Gottesman, Eric, Hockley, Rujeko, Kruger, Barbara, Lawrence, Jacob, Luna, James (1950-2018), Lowe, Rick, Mapplethorpe, Robert, Martinez, Daniel Joseph, Neshat, Shirin, Nodjoumi, Nicky, Ono, Yoko, Opie, Catherine, Ringgold, Faith, Wojnarowicz, David, Scott, Dread (Artist), Saval, Nikil"
https://www.nytimes.com/interactive/2019/10/28/style/community-in-america.html,What Does Community Mean to Black Americans?,2019-10-28T21:36:57+0000,"Presidential Election of 2020, Blacks, Black People"
https://www.nytimes.com/interactive/2019/10/15/t-magazine/nick-cave-artist.html,"Nick Cave Is the Most Joyful, and Critical, Artist in America",2019-10-15T09:08:54+0000,"Cave, Nick (1959- ), Art, Blacks, Black People, Race and Ethnicity, Shainman, Jack, Gallery, Faust, Bob, Chicago (Ill), Until (Exhibit), The Let Go (Dance)"
https://www.nytimes.com/2018/07/20/opinion/sunday/james-brown-say-it-loud-50-years.html,How James Brown Made Black Pride a Hit,2018-07-20T10:00:08+0000,"Blacks, Black People, Discrimination, Civil Rights Movement (1954-68), Brown, James (1933-2006), Pop and Rock Music, Nineteen Hundred Sixties"
https://runway.blogs.nytimes.com/2012/05/14/essence-hands-out-black-beauty-awards/,Essence Hands Out Black Beauty Awards,2012-05-14T16:26:07+0000,
https://www.nytimes.com/2020/03/19/arts/television/review-self-made.html,"Review: In Netflix’s ‘Self Made,’ an Unlikely Entrepreneur",2020-03-19T18:15:09+0000,"Television, Ejogo, Carmen, Haddish, Tiffany, Underwood, Blair, Spencer, Octavia, Self Made (TV Program), Walker, C J, Netflix Inc"
https://www.nytimes.com/2020/07/31/world/coronavirus-covid-19.html,A $600-a-Week Lifeline for Unemployed Americans Expires After an Impasse in Washington,2020-07-31T09:32:41+0000,Coronavirus (2019-nCoV)
https://www.nytimes.com/2014/11/09/arts/design/creators-inspired-by-ebony-and-jet.html,Creators Inspired by Ebony and Jet,2014-11-08T17:00:13+0000,"Art, Magazines"
https://www.nytimes.com/2019/05/07/opinion/royal-baby-race-meghan-markle.html,The Royal Baby and Blackness as a Badge of Honor,2019-05-07T20:19:51+0000,"Race and Ethnicity, Blacks, Black People, Markle, Meghan, Great Britain, Hair, Royal Families, Harry, Duke of Sussex"
https://www.nytimes.com/2010/02/11/science/11genome.html,Ancient Man in Greenland Has Genome Decoded,2010-02-10T18:33:17+0000,"Eskimos, Hair, Genetics and Heredity, DNA (Deoxyribonucleic Acid), Science and Technology"
https://www.nytimes.com/2014/08/15/us/military-hairstyle-rules-dreadlocks-cornrows.html,Military to Ease Hairstyle Rules After Outcry From Black Recruits,2014-08-14T15:48:15+0000,"Joachim, David S, United States Defense and Military Forces, Blacks, Black People, Hair, Civil Rights and Liberties, Hagel, Chuck, Congressional Black Caucus, Fudge, Marcia L, Draft and Recruitment (Military)"
https://www.nytimes.com/2017/02/12/sports/hairless-dog-breeds-westminster-kennel-club-show.html,These Dogs Feel Like ‘Warm Bologna.’ Their Fans Say Bald Is Beautiful.,2017-02-12T22:34:24+0000,"Dogs, Westminster Kennel Club Dog Show, AMERICAN KENNEL CLUB"
https://www.nytimes.com/2019/01/09/style/jared-polis-gay-governor.html,Colorado’s Got a Gay Governor. Who Cares?,2019-01-09T10:00:02+0000,"Politics and Government, Polis, Jared S (1975- ), Boulder (Colo), Colorado, Homosexuality and Bisexuality, Governors (US)"
https://www.nytimes.com/2023/01/19/opinion/the-enduring-invisible-power-of-blond.html,"The Enduring, Invisible Power of Blond",2023-01-19T10:00:15+0000,"Social Media, Hair, Race and Ethnicity, Whites, Black People, Blacks"
https://www.nytimes.com/2023/08/26/nyregion/march-on-washington-harlem.html,The 1963 March on Washington Changed America. Its Roots Were in Harlem.,2023-08-26T07:00:29+0000,"Black People, Blacks, Civil Rights Movement (1954-68), Demonstrations, Protests and Riots, Segregation and Desegregation, Nineteen Hundred Sixties, Congress of Racial Equality, Student Nonviolent Coordinating Committee (SNCC), Southern Christian Leadership Conference, National Assn for the Advancement of Colored People, National Urban League, Rustin, Bayard, Randolph, A Philip, Kennedy, John Fitzgerald, King, Martin Luther Jr, Norton, Eleanor Holmes, Harlem (Manhattan, NY), Washington (DC)"
https://www.nytimes.com/2023/09/14/arts/music/corinne-bailey-rae-black-rainbows-review.html,Corinne Bailey Rae Breaks Free on ‘Black Rainbows’,2023-09-14T14:45:33+0000,"Rhythm and Blues (Music), Rae, Corinne Bailey, Black Rainbows (Album), Great Britain, Black People, Blacks"
https://www.nytimes.com/2010/07/31/sports/soccer/31iht-SOCCER.html,The South American Merry-Go-Round of Coaching Despair,2010-07-30T13:01:06+0000,"Soccer, Maradona, Diego, Brazil, World Cup (Soccer), World Cup 2010 (Soccer)"
https://www.nytimes.com/2017/12/20/style/street-etiquette-joshua-kissi-stock-photos-diversity.html,Street Etiquette’s Joshua Kissi Diversifies Stock Photos,2017-12-20T20:05:25+0000,"Photography, Blacks, Black People, Kissi, Joshua, Street Etiquette"
https://www.nytimes.com/2012/08/05/magazine/oakland-occupy-movement.html,"Oakland, the Last Refuge of Radical America",2012-08-01T15:11:35+0000,"Occupy Wall Street, Demonstrations, Protests, and Riots, Oakland (Calif)"
https://www.nytimes.com/2020/02/09/us/puerto-rico-census-black-race.html,Why Some Black Puerto Ricans Choose ‘White’ on the Census,2020-02-09T10:00:10+0000,"Puerto Rico, Race and Ethnicity, Census, Black People, Blacks, Vega, Marta Moreno, Latin America, Discrimination"
https://www.nytimes.com/2018/02/18/movies/black-panther-challenge-students.html,I Took 7th Graders to See ‘Black Panther.’ Here’s What They Said.,2018-02-18T15:00:16+0000,"Movies, Black Panther (Movie), Blacks, Black People"
https://www.nytimes.com/2015/06/16/opinion/rachel-dolezals-harmful-masquerade.html,Black Like Who? Rachel Dolezal’s Harmful Masquerade,2015-06-16T19:06:49+0000,"Harris, Tamara Winfrey, Blacks, Black People, Dolezal, Rachel A (1977- ), Race and Ethnicity, National Assn for the Advancement of Colored People"
https://www.nytimes.com/2013/10/03/fashion/the-afro-as-a-natural-expression-of-self.html,The Afro as a Natural Expression of Self,2013-10-02T22:03:59+0000,"Hair, Blacks, Black People, Race and Ethnicity, Books and Literature, July, Michael"
